"","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","year","actor_n","director_n","company_n","writer_n","country_n","success","success_diff","success_abs_diff"
"92",0.787187405095746,"Natant","UK","Stanley Kubrick","Drama",0.798590408216233,"Full Metal Jacket","R","1987-07-10",0.222748815165877,0.871794871794872,"Matthew Modine",537826,"Gustav Hasford",1987,4,2,1,1,366,2.6703852800111,-0.0732044635786385,0.0732044635786385
"93",0.638437784712761,"Great American Films Limited Partnership","USA","Emile Ardolino","Drama",0.820149533050791,"Dirty Dancing","PG-13","1987-08-21",0.146919431279621,0.692307692307692,"Patrick Swayze",155978,"Eleanor Bergstein",1987,8,4,2,1,3726,2.51245722535848,0.127841840743099,0.127841840743099
"94",0.723124430574478,"Amercent Films","USA","John McTiernan","Action",0.815578617869804,"Predator","R","1987-06-12",0.180094786729858,0.807692307692308,"Arnold Schwarzenegger",313213,"Jim Thomas",1987,22,10,4,5,3726,2.62327092556211,0.00788631017749664,0.00788631017749664
"95",0.777449634793222,"Braveworld Productions","USA","Paul Michael Glaser","Action",0.78548493099073,"The Running Man","R","1987-11-13",0.151658767772512,0.653846153846154,"Arnold Schwarzenegger",120345,"Stephen King",1987,22,4,1,20,3726,2.43933108483688,0.131638777144576,0.131638777144576
"96",0.761416779317161,"Brooksfilms","USA","Mel Brooks","Adventure",0.785480322367635,"Spaceballs","PG","1987-06-24",0.127962085308057,0.717948717948718,"Mel Brooks",146748,"Mel Brooks",1987,2,4,4,4,3726,2.50342904031635,0.0675316044189175,0.0675316044189175
"97",0.709898573271389,"Orion Pictures","USA","Paul Verhoeven","Action",0.808097327599885,"RoboCop","R","1987-07-17",0.156398104265403,0.769230769230769,"Peter Weller",196245,"Edward Neumeier",1987,6,7,29,4,3726,2.57732809683065,0.0388665583691159,0.0388665583691159
"98",0.723124430574478,"Warner Bros.","USA","Richard Donner","Action",0.821450944085108,"Lethal Weapon","R","1987-03-06",0.194312796208531,0.782051282051282,"Mel Gibson",204328,"Shane Black",1987,20,11,257,6,3726,2.60350222613639,0.0393996620338257,0.0393996620338257
"99",0.770336638656599,"Paramount Pictures","USA","Brian De Palma","Crime",0.83195159333918,"The Untouchables","R","1987-06-03",0.23696682464455,0.82051282051282,"Kevin Costner",234254,"Oscar Fraley",1987,24,12,222,1,3726,2.652464413852,0.0114387728263592,0.0114387728263592
"100",0.59122557663064,"De Laurentiis Entertainment Group (DEG)","USA","Sam Raimi","Comedy",0.660727331864685,"Evil Dead II","R","1987-03-13",0.0710900473933649,0.807692307692308,"Bruce Campbell",123325,"Sam Raimi",1987,3,12,15,5,3726,2.46841963955699,-0.146964975827622,0.146964975827622
"101",0.758521852054726,"Golan-Globus Productions","USA","Gary Goddard","Action",0.73268663875607,"Masters of the Universe","PG","1987-08-07",0.175355450236967,0.5,"Dolph Lundgren",30370,"David Odell",1987,4,1,7,1,3726,2.23268663875607,0.23268663875607,0.23268663875607
"102",0.702500759234029,"Home Box Office (HBO)","USA","Fred Dekker","Action",0.630456408297335,"The Monster Squad","PG-13","1987-08-14",0.0616113744075829,0.730769230769231,"Andre Gower",21420,"Shane Black",1987,1,3,2,6,3726,2.36122563906657,-0.100312822471895,0.100312822471895
"103",0.716747879255829,"Paramount Pictures","USA","Adrian Lyne","Drama",0.880174400071694,"Fatal Attraction","R","1987-09-18",0.23696682464455,0.692307692307692,"Michael Douglas",60383,"James Dearden",1987,15,6,222,1,3726,2.57248209237939,0.187866707764002,0.187866707764002
"104",0.787187405095746,"Eon Productions","UK","John Glen","Action",0.805228969649751,"The Living Daylights","PG","1987-07-31",0.289099526066351,0.666666666666667,"Timothy Dalton",74272,"Richard Maibaum",1987,2,3,5,1,366,2.47189563631642,0.138562302983084,0.138562302983084
"105",0.723124430574478,"Twentieth Century Fox Film Corporation","USA","Oliver Stone","Crime",0.794861269603091,"Wall Street","R","1987-12-11",0.270142180094787,0.756410256410256,"Charlie Sheen",126195,"Stanley Weiser",1987,10,17,174,2,3726,2.55127152601335,0.0384510131928348,0.0384510131928348
"106",0.801434525117547,"Amblin Entertainment","USA","Steven Spielberg","Drama",0.749372448060733,"Empire of the Sun","PG","1987-12-25",0.398104265402844,0.807692307692308,"Christian Bale",96566,"Tom Stoppard",1987,19,21,8,1,3726,2.55706475575304,-0.058319859631575,0.058319859631575
"107",0.758521852054726,"Warner Bros.","USA","George Miller","Comedy",0.819954032709191,"The Witches of Eastwick","R","1987-06-12",0.232227488151659,0.641025641025641,"Jack Nicholson",51642,"John Updike",1987,15,7,257,1,3726,2.46097967373483,0.17892839168355,0.17892839168355
"108",0.61184924797109,"New Line Cinema","USA","Chuck Russell","Action",0.796290158771766,"A Nightmare on Elm Street 3: Dream Warriors","R","1987-02-27",0.127962085308057,0.653846153846154,"Heather Langenkamp",55414,"Wes Craven",1987,2,6,145,12,3726,2.45013631261792,0.142444004925612,0.142444004925612
"109",0.762630232226886,"Universal Pictures","USA","Joseph Sargent","Adventure",0.744771912788246,"Jaws: The Revenge","PG-13","1987-07-17",0.0947867298578199,0.179487179487179,"Lorraine Gary",33419,"Peter Benchley",1987,1,1,265,1,3726,1.92425909227543,0.565284733301067,0.565284733301067
"110",0.770336638656599,"Cannon Group","USA","Menahem Golan","Action",0.727552420815632,"Over the Top","PG","1987-02-13",0.113744075829384,0.538461538461538,"Sylvester Stallone",40916,"Gary Conway",1987,25,2,5,2,3726,2.26601395927717,0.189090882354094,0.189090882354094
"111",0.787187405095746,"Paramount Pictures","USA","John Hughes","Comedy",0.803025889964901,"Planes, Trains & Automobiles","R","1987-11-25",0.113744075829384,0.782051282051282,"Steve Martin",98897,"John Hughes",1987,16,4,222,14,3726,2.58507717201618,0.020974607913619,0.020974607913619
"112",0.638437784712761,"Circle Films","USA","Joel Coen","Comedy",0.751182269711557,"Raising Arizona","PG-13","1987-04-17",0.118483412322275,0.756410256410256,"Nicolas Cage",107669,"Ethan Coen",1987,38,9,3,4,3726,2.50759252612181,-0.00522798669869984,0.00522798669869984
"113",0.734692425746278,"Carolco International N.V.","UK","Alan Parker","Horror",0.732101498505718,"Angel Heart","R","1987-03-06",0.208530805687204,0.743589743589744,"Mickey Rourke",67453,"William Hjortsberg",1987,11,6,1,1,366,2.47569124209546,-0.0114882450840255,0.0114882450840255
"114",0.638437784712761,"Gladden Entertainment","USA","Michael Gottlieb","Comedy",0.793116741359851,"Mannequin","PG","1987-02-13",0.0995260663507109,0.551282051282051,"Andrew McCarthy",24626,"Edward Rugoff",1987,2,3,5,3,3726,2.3443987926419,0.2418346900778,0.2418346900778
"115",0.777449634793222,"Warner Bros.","USA","Joe Dante","Action",0.759568447315031,"Innerspace","PG","1987-07-01",0.241706161137441,0.679487179487179,"Dennis Quaid",45172,"Chip Proser",1987,13,4,257,1,3726,2.43905562680221,0.0800812678278515,0.0800812678278515
"116",0.723124430574478,"Metro-Goldwyn-Mayer (MGM)","USA","Norman Jewison","Comedy",0.835684767183737,"Moonstruck","PG","1988-01-15",0.156398104265403,0.717948717948718,"Cher",38600,"John Patrick Shanley",1987,3,4,79,3,3726,2.55363348513245,0.117736049235019,0.117736049235019
"117",0.780810853777097,"Paramount Pictures","USA","Tony Scott","Action",0.878887145918802,"Beverly Hills Cop II","R","1987-05-20",0.146919431279621,0.641025641025641,"Eddie Murphy",90969,"Danilo Bach",1987,25,14,222,3,3726,2.51991278694444,0.237861504893161,0.237861504893161
"118",0.762630232226886,"Recorded Picture Company (RPC)","UK","Bernardo Bertolucci","Biography",0.795068966604361,"The Last Emperor","PG-13","1988-04-15",0.445497630331754,0.807692307692308,"John Lone",76408,"Mark Peploe",1987,1,4,9,1,366,2.60276127429667,-0.0126233410879463,0.0126233410879463
"119",0.709898573271389,"Touchstone Pictures","USA","Barry Levinson","Biography",0.864473282657557,"Good Morning, Vietnam","R","1988-01-15",0.246445497630332,0.743589743589744,"Robin Williams",106924,"Mitch Markowitz",1987,22,15,94,1,3726,2.6080630262473,0.120883539067813,0.120883539067813
"120",0.561148952888404,"Merchant Ivory Productions","UK","James Ivory","Drama",0.618003708082812,"Maurice","R","1987-09-18",0.336492890995261,0.794871794871795,"James Wilby",11837,"E.M. Forster",1987,1,5,3,1,366,2.41287550295461,-0.176868086788983,0.176868086788983
"121",0.694458877533458,"Interscope Communications","USA","Leonard Nimoy","Comedy",0.884775749083496,"3 Men and a Baby","PG","1987-11-25",0.156398104265403,0.564102564102564,"Tom Selleck",39544,"Coline Serreau",1987,3,3,4,1,3726,2.44887831318606,0.320673184980931,0.320673184980931
"122",0.574374810191493,"Alive Films","USA","John Carpenter","Horror",0.719232354311247,"Prince of Darkness","R","1987-10-23",0.156398104265403,0.666666666666667,"Donald Pleasence",28064,"John Carpenter",1987,4,9,4,4,3726,2.38589902097791,0.0525656876445805,0.0525656876445805
"123",0.645835598750121,"Columbia Pictures Corporation","USA","Luis Valdez","Biography",0.80908178092904,"La Bamba","PG-13","1987-07-24",0.184834123222749,0.679487179487179,"Lou Diamond Phillips",22839,"Luis Valdez",1987,3,1,137,1,3726,2.48856896041622,0.129594601441861,0.129594601441861
"124",0.621587018273614,"F/M","USA","Kathryn Bigelow","Action",0.622927491158646,"Near Dark","R","1988",0.118483412322275,0.705128205128205,"Adrian Pasdar",27485,"Kathryn Bigelow",1987,1,7,1,1,3726,2.32805569628685,-0.0822007139695593,0.0822007139695593
"125",0.723124430574478,"Orion Pictures","USA","Roger Donaldson","Action",0.780728078374211,"No Way Out","R","1987-08-14",0.213270142180095,0.717948717948718,"Kevin Costner",28684,"Kenneth Fearing",1987,24,10,29,1,3726,2.49867679632293,0.0627793604254936,0.0627793604254936
"126",0.74971296731615,"Amercent Films","USA","James L. Brooks","Comedy",0.805312050788991,"Broadcast News","R","1987-12-25",0.303317535545024,0.730769230769231,"William Hurt",22802,"James L. Brooks",1987,2,5,4,5,3726,2.53608128155822,0.07454282001976,0.07454282001976
"127",0.557524043752346,"New Century Entertainment Corporation","Canada","Tibor Takács","Fantasy",0.716123370168765,"Túnel al infierno","PG-13","1987-05-15",0.0758293838862559,0.576923076923077,"Stephen Dorff",11435,"Michael Nankin",1987,5,2,2,2,79,2.29304644709184,0.139200293245688,0.139200293245688
"128",0.734692425746278,"Cannon Films","UK","Sidney J. Furie","Action",0.725962420406518,"Superman IV: The Quest for Peace","PG","1987-07-24",0.0995260663507109,0.269230769230769,"Christopher Reeve",35866,"Joe Shuster",1987,3,2,4,1,366,1.99519318963729,0.456731651175749,0.456731651175749
"129",0.588621930213293,"Laurel Entertainment Inc.","USA","Michael Gornick","Comedy",0.718364591675394,"Creepshow 2","R","1987-05-01",0.109004739336493,0.576923076923077,"George Kennedy",17500,"Stephen King",1987,1,1,1,20,3726,2.29528766859847,0.141441514752318,0.141441514752318
"130",0.574374810191493,"Atlantic Entertainment Group","USA","Christopher Leitch","Comedy",0.679929407879585,"Teen Wolf Too","PG","1987-11-20",0.123222748815166,0.217948717948718,"Jason Bateman",8905,"Jeph Loeb",1987,10,1,3,1,3726,1.8978781258283,0.461980689930867,0.461980689930867
"131",0.702500759234029,"Columbia Pictures Industries","USA","Fred Schepisi","Comedy",0.788792008244683,"Roxanne","PG","1987-06-19",0.180094786729858,0.653846153846154,"Steve Martin",34794,"Edmond Rostand",1987,16,6,2,1,3726,2.44263816209084,0.13494585439853,0.13494585439853
"132",0.702500759234029,"Rastar Pictures","USA","Herbert Ross","Comedy",0.823264227729125,"The Secret of My Succe$s","PG-13","1987-04-10",0.199052132701422,0.641025641025641,"Michael J. Fox",24685,"Jim Cash",1987,10,2,3,2,3726,2.46428986875477,0.182238586703484,0.182238586703484
"133",0.74971296731615,"Applied Action","USA","Tom Mankiewicz","Comedy",0.812891725836063,"Dragnet","PG-13","1987-06-26",0.175355450236967,0.564102564102564,"Dan Aykroyd",27387,"Dan Aykroyd",1987,6,2,2,3,3726,2.37699428993863,0.248789161733499,0.248789161733499
"134",0.739975197013626,"TriStar Pictures","USA","Blake Edwards","Comedy",0.787560888628911,"Blind Date","PG-13","1987-03-27",0.123222748815166,0.564102564102564,"Kim Basinger",17903,"Dale Launer",1987,5,3,58,2,3726,2.35166345273147,0.223458324526347,0.223458324526347
"135",0.472837397890628,"Atlantic Entertainment Group","USA","Rod Amateau","Adventure",0.572042882098213,"The Garbage Pail Kids Movie","PG","1987-08-22",0.146919431279621,0.153846153846154,"Anthony Newley",6348,"Linda Palmer",1987,1,1,3,1,3726,1.72588903594437,0.418196728252059,0.418196728252059
"136",0.716747879255829,"Orion Pictures","USA","Danny DeVito","Comedy",0.813505911770886,"Throw Momma from the Train","PG-13","1987-12-11",0.0900473933649289,0.602564102564103,"Danny DeVito",28550,"Stu Silver",1987,5,5,29,1,3726,2.41607001433499,0.210941809206784,0.210941809206784
"137",0.574374810191493,"Golan-Globus Productions","USA","Barbet Schroeder","Comedy",0.619923108319735,"Barfly","R","1987-10-16",0.146919431279621,0.743589743589744,"Mickey Rourke",15647,"Charles Bukowski",1987,11,6,7,1,3726,2.36351285190948,-0.123666635270008,0.123666635270008
"138",0.638437784712761,"Universal Pictures","USA","Phil Joanou","Comedy",0.628944267761583,"Three O'Clock High","PG-13","1987-10-09",0.132701421800948,0.730769230769231,"Casey Siemaszko",8970,"Richard Christian Matheson",1987,1,4,265,2,3726,2.35971349853081,-0.101824963007648,0.101824963007648
"139",0.723124430574478,"Amercent Films","USA","James Toback","Comedy",0.714879195506691,"The Pick-up Artist","PG-13","1987-09-18",0.0568720379146919,0.474358974358974,"Molly Ringwald",5348,"James Toback",1987,3,3,4,4,3726,2.18923816986567,0.240520221147716,0.240520221147716
"140",0.7290892959757,"Orion Pictures","USA","Woody Allen","Comedy",0.722055291944314,"Radio Days","PG","1987-01-30",0.0900473933649289,0.782051282051282,"Mia Farrow",26467,"Woody Allen",1987,3,30,29,29,3726,2.5041065739956,-0.0599959901069684,0.0599959901069684
"141",0.574374810191493,"Emshell Producers","USA","John R. Cherry III","Comedy",0.753095572499589,"Ernest Goes to Camp","PG","1987-05-22",0.109004739336493,0.512820512820513,"Jim Varney",9526,"John R. Cherry III",1987,2,2,1,1,3726,2.2659160853201,0.240275059679077,0.240275059679077
"142",0.734692425746278,"Columbia Pictures Corporation","USA","Ridley Scott","Crime",0.697660488169087,"Someone to Watch Over Me","R","1987-10-09",0.175355450236967,0.58974358974359,"Tom Berenger",7854,"Howard Franklin",1987,5,19,137,3,3726,2.28740407791268,0.107916898425497,0.107916898425497
"143",0.78405411060629,"Universal Pictures","UK","Richard Attenborough","Biography",0.660463834628618,"Cry Freedom","PG","1987-11-06",0.417061611374408,0.769230769230769,"Denzel Washington",10692,"John Briley",1987,31,4,265,2,366,2.42969460385939,-0.108766934602151,0.108766934602151
"144",0.638437784712761,"Fourth Protocol","UK","John Mackenzie","Thriller",0.710361582496655,"The Fourth Protocol","R","1987-08-28",0.23696682464455,0.641025641025641,"Michael Caine",7532,"George Axelrod",1987,5,1,1,1,366,2.3513872235223,0.0693359414710144,0.0693359414710144
"145",0.777449634793222,"Home Box Office (HBO)","USA","Hector Babenco","Drama",0.67558411227528,"Ironweed","R","1988-02-12",0.350710900473934,0.679487179487179,"Jack Nicholson",6874,"William Kennedy",1987,15,2,2,1,3726,2.35507129176246,-0.00390306721189937,0.00390306721189937
"146",0.621587018273614,"Cannon Group","USA","J. Lee Thompson","Action",0.670765409074071,"Death Wish 4: The Crackdown","R","1987-11-06",0.14218009478673,0.487179487179487,"Charles Bronson",6770,"Brian Garfield",1987,4,3,5,2,3726,2.15794489625356,0.183585921894584,0.183585921894584
"147",0.739975197013626,"Amercent Films","USA","Jonathan Kaplan","Comedy",0.737156324777328,"Project X","PG","1987-04-17",0.184834123222749,0.58974358974359,"Matthew Broderick",8879,"Lawrence Lasker",1987,9,5,4,1,3726,2.32689991452092,0.147412735033738,0.147412735033738
"148",0.600963346933164,"Cannon Films","USA","Ruggero Deodato","Fantasy",0.52658581096449,"The Barbarians","R","1987-03-20",0.0853080568720379,0.435897435897436,"David Paul",2538,"Alberto Piferi",1987,1,1,4,1,3726,1.96248324686193,0.0906883750670545,0.0906883750670545
"149",0.843208497916444,"Columbia Pictures Corporation","USA","Elaine May","Action",0.720136568119932,"Ishtar","PG-13","1987-05-15",0.180094786729858,0.346153846153846,"Warren Beatty",9094,"Elaine May",1987,6,1,137,2,3726,2.06629041427378,0.373982721966086,0.373982721966086
"150",0.260024802986375,"Conquering Unicorn","USA","Robert Townsend","Comedy",0.652371690770314,"Hollywood Shuffle","R","1987-03-20",0.042654028436019,0.705128205128205,"Robert Townsend",3009,"Robert Townsend",1987,2,2,1,2,3726,2.35749989589852,-0.0527565143578914,0.0527565143578914
"151",0.758521852054726,"Carolco Entertainment","USA","Walter Hill","Action",0.704055180993945,"Extreme Prejudice","R","1987-04-24",0.127962085308057,0.653846153846154,"Nick Nolte",4924,"John Milius",1987,13,11,2,2,3726,2.3579013348401,0.0502090271477913,0.0502090271477913
"152",0.375809335309039,"Cannon Group","USA","Sam Firstenberg","Action",0.634424517371527,"American Ninja 2: The Confrontation","R","1987-05-01",0.0995260663507109,0.423076923076923,"Michael Dudikoff",6565,"Gary Conway",1987,2,2,5,2,3726,2.05750144044845,0.211347594294604,0.211347594294604
"153",0.600963346933164,"Cinecom Entertainment Group","USA","John Sayles","Drama",0.576312824562895,"Matewan","PG-13","1988-06-30",0.312796208530806,0.82051282051282,"Chris Cooper",6198,"John Sayles",1987,2,6,2,5,3726,2.39682564507572,-0.244199995949926,0.244199995949926
"154",0.766563733755297,"Columbia Pictures","USA","Paul Weiland","Action",0.64825265914549,"Leonard Part 6","PG","1987-12-18",0.0758293838862559,0.0897435897435898,"Bill Cosby",7387,"Jonathan Reynolds",1987,1,3,108,1,3726,1.73799624888908,0.5585090694019,0.5585090694019
"155",0.621587018273614,"Golan-Globus Productions","USA","Jerry Schatzberg","Crime",0.549077636127769,"Street Smart","R","1987-03-20",0.132701421800948,0.628205128205128,"Christopher Reeve",2096,"David Freeman",1987,3,1,7,1,3726,2.1772827643329,-0.079127492077359,0.079127492077359
"156",0.675912222492357,"Gladden Entertainment","USA","Michael Cimino","Action",0.654618013429838,"The Sicilian","R","1987-10-23",0.218009478672986,0.487179487179487,"Christopher Lambert",3889,"Mario Puzo",1987,9,2,5,3,3726,2.14179750060933,0.167438526250351,0.167438526250351
"157",0.652684904734561,"De Laurentiis Entertainment Group (DEG)","USA","Bob Giraldi","Comedy",0.672106819967702,"Hiding Out","PG-13","1987-11-06",0.137440758293839,0.628205128205128,"Jon Cryer",2584,"Joe Menosky",1987,1,1,15,1,3726,2.30031194817283,0.0439016917625741,0.0439016917625741
"158",0.685649992794882,"Orion Pictures","USA","Harley Cokeliss","Action",0.616494319675474,"Malone","R","1987-05-01",0.109004739336493,0.525641025641026,"Burt Reynolds",1959,"Christopher Frank",1987,5,1,29,1,3726,2.1421353453165,0.0908532940344484,0.0908532940344484
"159",0.638437784712761,"Samuel Goldwyn Company, The","UK","Mike Hodges","Action",0.565628697845782,"A Prayer for the Dying","R","1987-09-11",0.180094786729858,0.628205128205128,"Mickey Rourke",3731,"Jack Higgins",1987,11,1,3,1,366,2.19383382605091,-0.0625764303593462,0.0625764303593462
"160",0.626972425126907,"Columbia Pictures","UK","Michael Radford","Crime",0.617508738614705,"White Mischief","R","1988-05-06",0.180094786729858,0.615384615384615,"Sarah Miles",2171,"James Fox",1987,1,4,108,1,366,2.23289335399932,0.00212412323009015,0.00212412323009015
"161",0.685649992794882,"Rollins-Joffe Productions","USA","Woody Allen","Drama",0.493250639642138,"September","PG","1987-12-18",0.0663507109004739,0.666666666666667,"Elaine Stritch",7620,"Woody Allen",1987,1,30,1,29,3726,2.15991730630881,-0.173416027024528,0.173416027024528
